race date,horse_name,position,horse_age,bha_rating,draw,trainer_name,jockey_name,prize money 1,course name,race_age,race_title,Qaurter,race distance,odds
07/12/2018,Boreagh Lass,5,3,76,1,Ed de Giles,Andrew Mullen,5531,DONCASTER,3YO+,BARTON STORAGE SYSTEMS FILLIES' HANDICAP (4),2nd,8,0.071428571
07/12/2018,Sunstorm,10,3,62,11,David Brown,Aaron Jones,3752,DONCASTER,3YO+,QUALITY CONSTRUCTION & SCAFFOLDING DONCASTER HANDICAP (5),2nd,5,0.03030303
07/12/2018,Magic Pulse,8,3,74,8,David C Griffiths,P J McDonald,7116,CARLISLE,3YO+,SMARKETS.COM HANDICAP (4),2nd,5,0.03030303
07/12/2018,Munthany,8,4,66,3,Tim Easterby,James Sullivan,4205,CARLISLE,3YO+,SMARKETS HANDICAP (5),2nd,7,0.181818182
07/12/2018,Couldn't Could She,3,3,65,2,Adam West,Toby Eley,4528,EPSOM,3YO,CASWELL FIRESAFE HANDICAP (5),2nd,10,0.222222222
07/12/2018,Buridan,4,3,91,14,Richard Hannon,Hayley Turner,62250,NEWMARKET (JULY),3YO,BET365 HANDICAP (2),2nd,6,0.142857143
07/12/2018,Sweet Symphony,4,3,69,8,Marco Botti,Antonio Fresu,3752,DONCASTER,3YO+,DIRECT VALETING FILLIES' HANDICAP (5),2nd,7,0.1
07/12/2018,Tribal Quest,17,3,94,18,Charlie Appleby,William Buick,62250,NEWMARKET (JULY),3YO,BET365 HANDICAP (2),2nd,6,0.166666667
07/12/2018,Jawwaal,8,3,89,13,John Gosden,Andrea Atzeni,62250,NEWMARKET (JULY),3YO,BET365 HANDICAP (2),2nd,6,0.142857143
07/12/2018,Aussie View,2,2,81,3,Mark Johnston,Joe Fanning,4205,CARLISLE,2YO,SMARKETS EBF FILLIES' NOVICE STAKES (PLUS 10 RACE) (5),2nd,7,0.5
07/12/2018,Global Giant,8,3,101,5,Ed Dunlop,Gerald Mosse,85065,NEWMARKET (JULY),3YO,BAHRAIN TROPHY STAKES (GROUP 3) (1),2nd,13,0.045454545
07/12/2018,Fume,11,2,0,13,Ralph Beckett,Harry Bentley,3752,DONCASTER,2YO,NAPOLEONS CASINO AND RESTAURANT SHEFFIELD EBF MAIDEN STAKES (5),2nd,6,0.533333333
07/12/2018,Alkaamel,7,2,0,9,William Haggas,Richard Kingscote,3752,DONCASTER,2YO,NAPOLEONS CASINO AND RESTAURANT SHEFFIELD EBF MAIDEN STAKES (5),2nd,6,0.285714286
07/12/2018,Astromachia,6,3,0,7,Amanda Perrett,Pat Dobbs,3752,NEWBURY,3YO,ALDER RIDGE VINEYARD NOVICE STAKES (5),2nd,10,0.04
07/12/2018,Metatrons Cube,2,3,73,8,Charles Hills,William Carson,4528,EPSOM,3YO,CASWELL FIRESAFE HANDICAP (5),2nd,10,0.035714286
07/12/2018,Becky Sharp,4,3,59,3,Jim Boyle,Nicky Mackay,4528,EPSOM,3YO,CASWELL FIRESAFE HANDICAP (5),2nd,10,0.03030303
07/12/2018,Katie Lee,5,3,68,6,Henry Candy,Fran Berry,3752,DONCASTER,3YO+,DIRECT VALETING FILLIES' HANDICAP (5),2nd,7,0.0625
07/12/2018,Symbolization,5,3,106,8,Charlie Appleby,William Buick,28355,NEWMARKET (JULY),3YO,EDMONDSON HALL SOLICITORS SIR HENRY CECIL STAKES (LISTED RACE) (1),2nd,8,0.3
07/12/2018,Pont Vert,6,,0,2,Eve Johnson Houghton,Edward Greatrex,3752,NEWBURY,2YO,STALBRIDGE LINEN FILLIES' NOVICE AUCTION STAKES (PLUS 10 RACE) (5),2nd,6,0.363636364
07/12/2018,Zip Along,1,,0,4,Richard Fahey,Paddy Mathers,3817,DONCASTER,3YO+,CLUGSTON CONSTRUCTION NOVICE STAKES (5),2nd,6,0.285714286
07/12/2018,Bear Slam,11,,107,1,John Gosden,Frankie Dettori,28355,NEWMARKET (JULY),3YO,EDMONDSON HALL SOLICITORS SIR HENRY CECIL STAKES (LISTED RACE) (1),2nd,8,0.125
07/12/2018,Melodies,1,,78,2,Ed Dunlop,Fran Berry,5531,DONCASTER,3YO+,BARTON STORAGE SYSTEMS FILLIES' HANDICAP (4),2nd,8,0.125
07/12/2018,Gabrial The Saint,9,,97,6,Richard Fahey,Paul Hanagan,62250,NEWMARKET (JULY),3YO,BET365 HANDICAP (2),2nd,6,0.0625
07/12/2018,Jeopardy John,6,,69,7,Michael Attwater,David Egan,7116,EPSOM,3YO+,VISIT OUR SHOP STAR SPORTS MAYFAIR HANDICAP (4),2nd,6,0.166666667
07/12/2018,Giuseppe Garibaldi,3,,108,3,A P O'Brien,Ryan Moore,85065,NEWMARKET (JULY),3YO,BAHRAIN TROPHY STAKES (GROUP 3) (1),2nd,13,0.444444444
07/12/2018,Why We Dream,1,,79,5,Mick Channon,Ben Curtis,4205,CARLISLE,3-4YO,SMARKETS BRITISH EBF NOVICE STAKES (5),2nd,8,0.666666667
07/12/2018,Four Champs,7,,64,4,Tom Dascombe,Luke Morris,4205,CARLISLE,3YO+,BEST WORLD CUP FINAL ODDS AT SMARKETS HANDICAP (JOCKEY CLUB GRASSROOTS STAYERS' SERIES QUALIFIER) (5),2nd,14,0.03030303
07/12/2018,Sweet Charity,2,,78,5,Denis Coakley,Shane Kelly,6728,NEWBURY,3YO+,TEAM ARCHIE HANDICAP (4),2nd,10,0.363636364
07/12/2018,Poetry,5,,0,6,Michael Bell,Ryan Moore,12938,NEWMARKET (JULY),2YO,BRITISH STALLION STUDS EBF MAIDEN FILLIES' STAKES (PLUS 10 RACE) (2),2nd,6,0.285714286
07/12/2018,Leoro,11,,71,10,Charlie Mann,Robert Winston,3752,NEWBURY,3YO+,PARKWAY SHOPPING NEWBURY HANDICAP (5),2nd,13,0.04
07/12/2018,Culdrose,4,,74,5,Ralph Beckett,Harry Bentley,5531,DONCASTER,3YO+,BARTON STORAGE SYSTEMS FILLIES' HANDICAP (4),2nd,8,0.3
07/12/2018,Juneau,1,,83,4,Mark Johnston,Franny Norton,4528,EPSOM,3YO,CASWELL FIRESAFE HANDICAP (5),2nd,10,0.333333333
07/12/2018,Van Beethoven,7,,0,8,A P O'Brien,Ryan Moore,45368,NEWMARKET (JULY),2YO,ARQANA JULY STAKES (GROUP 2) (COLTS & GELDINGS) (1),2nd,6,0.181818182
07/12/2018,Strawberry Lace,6,,0,5,David Menuisier,Connor Beasley,3817,DONCASTER,3YO+,CLUGSTON CONSTRUCTION NOVICE STAKES (5),2nd,6,0.0625
07/12/2018,Kenoughty,8,,0,8,Richard Hughes,Shane Kelly,3752,NEWBURY,2YO,MIRAGE SIGNS NOVICE AUCTION STAKES (COLTS & GELDINGS) (5),2nd,6,0.03030303
07/12/2018,Legends Of War,6,2,0,7,John Gosden,Oisin Murphy,45368,NEWMARKET (JULY),2YO,ARQANA JULY STAKES (GROUP 2) (COLTS & GELDINGS) (1),2nd,6,0.5
07/12/2018,Lyn's Secret,9,3,0,2,Seamus Mullins,Liam Jones,3752,NEWBURY,3YO,ALDER RIDGE VINEYARD NOVICE STAKES (5),2nd,10,0.01
07/12/2018,Napanook,2,2,0,3,Brian Meehan,Franny Norton,4528,EPSOM,2YO,STARSPREADS.COM EBF NOVICE STAKES (5),2nd,6,0.571428571
07/12/2018,Sporting Chance,5,2,0,4,Simon Crisford,James Doyle,45368,NEWMARKET (JULY),2YO,ARQANA JULY STAKES (GROUP 2) (COLTS & GELDINGS) (1),2nd,6,0.04
07/12/2018,Naval Intelligence,1,3,0,10,Jane Chapple-Hyam,J F Egan,28355,NEWMARKET (JULY),3YO,EDMONDSON HALL SOLICITORS SIR HENRY CECIL STAKES (LISTED RACE) (1),2nd,8,0.03030303
07/12/2018,Sekoya,9,2,0,11,Simon Waugh,Nathan Evans,4205,CARLISLE,2YO,SMARKETS EBF FILLIES' NOVICE STAKES (PLUS 10 RACE) (5),2nd,7,0.005
07/12/2018,Tin Fandango,11,3,0,1,Mark Usher,Ryan Tate,3752,NEWBURY,3YO,ALDER RIDGE VINEYARD NOVICE STAKES (5),2nd,10,0.008
07/12/2018,Dubai Legacy,1,2,0,4,Saeed bin Suroor,Hector Crouch,4528,EPSOM,2YO,STARSPREADS.COM EBF NOVICE STAKES (5),2nd,6,1.75
07/12/2018,Dazzling Rock,8,3,0,11,Ralph Beckett,Harry Bentley,3752,NEWBURY,3YO,ALDER RIDGE VINEYARD NOVICE STAKES (5),2nd,10,0.04
07/12/2018,Cookupastorm,1,2,0,9,Richard Spencer,Martin Dwyer,3752,NEWBURY,2YO,STALBRIDGE LINEN FILLIES' NOVICE AUCTION STAKES (PLUS 10 RACE) (5),2nd,6,0.071428571
07/12/2018,Triggered,5,2,0,10,Ed Walker,Liam Keniry,3752,DONCASTER,2YO,NAPOLEONS CASINO AND RESTAURANT SHEFFIELD EBF MAIDEN STAKES (5),2nd,6,0.083333333
07/12/2018,Joie De Vivre,3,3,0,6,Richard Fahey,Tony Hamilton,4205,CARLISLE,3-4YO,SMARKETS BRITISH EBF NOVICE STAKES (5),2nd,8,0.05
07/12/2018,Mama Said,8,3,0,2,Iain Jardine,Jamie Gormley,4205,CARLISLE,3-4YO,SMARKETS BRITISH EBF NOVICE STAKES (5),2nd,8,0.01
07/12/2018,Hafeet Alain,1,2,0,12,Adrian Nicholls,Andrew Mullen,3752,DONCASTER,2YO,NAPOLEONS CASINO AND RESTAURANT SHEFFIELD EBF MAIDEN STAKES (5),2nd,6,0.090909091
07/12/2018,Louis Treize,2,2,0,4,Richard Spencer,Tom Queally,3752,DONCASTER,2YO,NAPOLEONS CASINO AND RESTAURANT SHEFFIELD EBF MAIDEN STAKES (5),2nd,6,0.222222222
07/12/2018,Billy No Mates,6,2,0,6,Michael Dods,Callum Rodriguez,3752,DONCASTER,2YO,NAPOLEONS CASINO AND RESTAURANT SHEFFIELD EBF MAIDEN STAKES (5),2nd,6,0.03030303
07/12/2018,Four Mile Bridge,12,2,0,5,Charles Hills,Dougie Costello,3752,DONCASTER,2YO,NAPOLEONS CASINO AND RESTAURANT SHEFFIELD EBF MAIDEN STAKES (5),2nd,6,0.05
07/12/2018,Stainforth Swagger,14,2,0,8,Ronald Thompson,Andrew Elliott,3752,DONCASTER,2YO,NAPOLEONS CASINO AND RESTAURANT SHEFFIELD EBF MAIDEN STAKES (5),2nd,6,0.006666667
07/12/2018,,6,2,0,6,Henry Candy,George Wood,3752,NEWBURY,2YO,MIRAGE SIGNS NOVICE AUCTION STAKES (COLTS & GELDINGS) (5),2nd,6,0.0625
07/12/2018,,11,2,0,5,Jamie Osborne,Robert Havlin,3752,NEWBURY,2YO,STALBRIDGE LINEN FILLIES' NOVICE AUCTION STAKES (PLUS 10 RACE) (5),2nd,6,0.071428571
07/12/2018,,7,2,0,3,Stuart Williams,Oisin Murphy,12938,NEWMARKET (JULY),2YO,BRITISH STALLION STUDS EBF MAIDEN FILLIES' STAKES (PLUS 10 RACE) (2),2nd,6,0.02
07/12/2018,,11,2,0,8,William Haggas,James Doyle,12938,NEWMARKET (JULY),2YO,BRITISH STALLION STUDS EBF MAIDEN FILLIES' STAKES (PLUS 10 RACE) (2),2nd,6,0.05
07/12/2018,,12,2,0,2,Ed Walker,Gerald Mosse,12938,NEWMARKET (JULY),2YO,BRITISH STALLION STUDS EBF MAIDEN FILLIES' STAKES (PLUS 10 RACE) (2),2nd,6,0.0625
07/12/2018,,14,2,0,15,Charlie Fellowes,Martin Harley,12938,NEWMARKET (JULY),2YO,BRITISH STALLION STUDS EBF MAIDEN FILLIES' STAKES (PLUS 10 RACE) (2),2nd,6,0.015151515
07/12/2018,,4,2,0,2,Sylvester Kirk,Callum Shepherd,3752,NEWBURY,2YO,MIRAGE SIGNS NOVICE AUCTION STAKES (COLTS & GELDINGS) (5),2nd,6,0.05
06/12/2018,,2,4,68,5,Ken Cunningham-Brown,Pat Dobbs,4722,SALISBURY,4YO+,ROA/RACING POST OWNERS' JACKPOT HANDICAP (5),1st,12,0.2
06/12/2018,,2,4,63,8,David O'Meara,Daniel Tudhope,3398,THIRSK,4YO+,WATCH RACING UK IN STUNNING HD HANDICAP (6),1st,12,0.125
06/12/2018,,7,4,40,9,Bill Turner,Cameron Noble,3105,LINGFIELD (A.W),3YO+,INTEC SELECT SELLING STAKES (6),1st,6,0.03030303
06/12/2018,,1,8,62,9,Mick Channon,David Egan,3752,LINGFIELD,4YO+,INJURED JOCKEYS FUND HANDICAP (5),1st,16,0.3
06/12/2018,Indian Viceroy,4,2,0,6,Hughie Morrison,Oisin Murphy,5111,SALISBURY,2YO,BATHWICK CAR & VAN HIRE NOVICE AUCTION STAKES (PLUS 10 RACE) (4),1st,6,0.2
06/12/2018,Mail Order,4,3,65,10,Mark Johnston,Joe Fanning,4075,THIRSK,3YO+,WATCH ROYAL ASCOT HERE @THIRSKRACES TUESDAY 19TH JUNE FILLIES' HANDICAP (5),1st,12,0.166666667
06/12/2018,Rosy Ryan,11,8,67,9,Tina Jackson,Connor Murtagh,4075,THIRSK,4YO+,FOLLOW @RACING_UK ON TWITTER NOW HANDICAP (5),1st,8,0.04
06/12/2018,Astute Boy,7,4,77,8,Harry Fry,Jamie Spencer,3752,LINGFIELD,4YO+,INJURED JOCKEYS FUND HANDICAP (5),1st,16,0.666666667
06/12/2018,Madrinho,1,5,71,7,Tony Carroll,Poppy Bridgwater,4787,SALISBURY,4YO+,SHADWELL STUD RACING EXCELLENCE APPRENTICE HANDICAP (WHIPS SHALL BE CARRIED BUT NOT USED) (5),1st,6,0.285714286
06/12/2018,Celtic Artisan,6,7,56,2,Rebecca Menzies,Cam Hardie,4075,THIRSK,4YO+,FOLLOW @RACING_UK ON TWITTER NOW HANDICAP (5),1st,8,0.04
06/12/2018,Rebel State,3,5,59,11,Jedd O'Keeffe,Jack Garritty,4075,THIRSK,4YO+,FOLLOW @RACING_UK ON TWITTER NOW HANDICAP (5),1st,8,0.571428571
06/12/2018,Iconic Belle,4,4,67,1,Mick Channon,Nicola Currie,3752,LINGFIELD,4YO+,188BET MOBILE BET10 GET20 FILLIES' HANDICAP (5),1st,10,0.133333333
06/12/2018,Charava,13,6,56,1,Lawrence Mullaney,Phil Dennis,4075,THIRSK,4YO+,FOLLOW @RACING_UK ON TWITTER NOW HANDICAP (5),1st,8,0.02
06/12/2018,Ali The Hunter,6,5,0,4,Johnny Farrelly,Kieran O'Neill,3752,LINGFIELD,3YO+,"MICHAEL WALLER MEMORIAL ""CONFINED"" NOVICE STAKES (NO MORE THAN FOUR FLAT RUNS) (5)",1st,9,0.01
06/12/2018,Correggio,9,8,56,4,Micky Hammond,Paul Mulrennan,3398,THIRSK,4YO+,WATCH RACING UK IN STUNNING HD HANDICAP (6),1st,12,0.05
06/12/2018,Sir Lancelott,9,6,50,10,Adrian Nicholls,Andrew Mullen,4075,THIRSK,4YO+,FOLLOW @RACING_UK ON TWITTER NOW HANDICAP (5),1st,8,0.03030303
06/12/2018,Fool To Cry,8,5,64,4,Johnny Farrelly,Tim Clark,3752,LINGFIELD,4YO+,INJURED JOCKEYS FUND HANDICAP (5),1st,16,0.03030303
06/12/2018,Sharg,5,3,0,9,Richard Hannon,Tom Marquand,3752,LINGFIELD,3YO+,"MICHAEL WALLER MEMORIAL ""CONFINED"" NOVICE STAKES (NO MORE THAN FOUR FLAT RUNS) (5)",1st,9,0.166666667
06/12/2018,Pursuing Steed,4,4,75,1,Hughie Morrison,Theodore Ladd,4787,SALISBURY,4YO+,SHADWELL STUD RACING EXCELLENCE APPRENTICE HANDICAP (WHIPS SHALL BE CARRIED BUT NOT USED) (5),1st,6,0.333333333
06/12/2018,Chandrayaan,11,11,46,3,John E Long,Sam Hitchcott,3105,LINGFIELD (A.W),4YO+,188BET CASH BACK IF BRAZIL WIN HANDICAP (6),1st,8,0.015151515
06/12/2018,Letmestopyouthere,3,4,68,6,Michael Bell,Sara Del Fabbro,4787,SALISBURY,4YO+,SHADWELL STUD RACING EXCELLENCE APPRENTICE HANDICAP (WHIPS SHALL BE CARRIED BUT NOT USED) (5),1st,6,0.222222222
06/12/2018,Back The Boreen,8,3,0,6,Joseph Tuite,Rob Hornby,4787,SALISBURY,3YO+,DEE WILKS AGAINST THE ODDS CONFINED NOVICE STAKES (NO MORE THAN FOUR FLAT RUNS) (DIV I) (5),1st,7,0.02
06/12/2018,Musical Comedy,3,7,59,2,Mike Murphy,Jason Watson,3105,LINGFIELD (A.W),3YO+,INTEC SELECT SELLING STAKES (6),1st,6,0.166666667
06/12/2018,Thackeray,12,11,46,16,Chris Fairhurst,Duran Fentiman,3398,THIRSK,4YO+,WATCH RACING UK IN STUNNING HD HANDICAP (6),1st,12,0.01
06/12/2018,Princess Nearco,1,,59,8,Lawrence Mullaney,Daniel Tudhope,4075,THIRSK,3YO+,WATCH ROYAL ASCOT HERE @THIRSKRACES TUESDAY 19TH JUNE FILLIES' HANDICAP (5),1st,12,0.25
06/12/2018,Cherry Oak,4,,64,4,Ben Haslam,Paul Mulrennan,3398,THIRSK,3YO,SUBSCRIBE TO RACING UK ON YOUTUBE HANDICAP (DIV II) (6),1st,6,0.071428571
06/12/2018,Midnight Warrior,4,,54,14,Ron Barr,Jamie Gormley,3398,THIRSK,4YO+,WATCH RACING UK IN STUNNING HD HANDICAP (6),1st,12,0.02
06/12/2018,Delirium,5,,58,6,Ed de Giles,Callum Shepherd,3752,LINGFIELD,4YO+,188BET MOBILE BET10 GET20 FILLIES' HANDICAP (5),1st,10,0.166666667
06/12/2018,The Bear Can Fly,8,,61,7,David Menuisier,Antonio Fresu,3752,LINGFIELD,4YO+,188BET MOBILE BET10 GET20 FILLIES' HANDICAP (5),1st,10,0.03030303
06/12/2018,Crimean Queen,4,,0,3,Charlie Fellowes,Stevie Donohoe,3752,LINGFIELD (A.W),2YO,ENHANCED WORLD CUP SPECIALS AT 188BET FILLIES' NOVICE STAKES (PLUS 10 RACE) (5),1st,6,0.571428571
06/12/2018,Wontgetfooledagen,12,,0,5,Ivan Furtado,Tom Eaves,4528,THIRSK,2YO,RACING TO SCHOOL NOVICE AUCTION STAKES (5),1st,6,0.025
06/12/2018,Kiwi Bay,4,,55,7,Michael Dods,Connor Beasley,4075,THIRSK,4YO+,FOLLOW @RACING_UK ON TWITTER NOW HANDICAP (5),1st,8,0.071428571
06/12/2018,Life On Earth,2,,0,5,William Haggas,Oisin Murphy,3752,LINGFIELD,3YO+,"MICHAEL WALLER MEMORIAL ""CONFINED"" NOVICE STAKES (NO MORE THAN FOUR FLAT RUNS) (5)",1st,9,0.333333333
06/12/2018,Gold Hunter,7,,76,10,Adrian Wintle,Mark Crehan,4787,SALISBURY,4YO+,SHADWELL STUD RACING EXCELLENCE APPRENTICE HANDICAP (WHIPS SHALL BE CARRIED BUT NOT USED) (5),1st,6,0.035714286
06/12/2018,So Brave,1,,0,4,Archie Watson,Hollie Doyle,3752,LINGFIELD (A.W),2YO,ENHANCED WORLD CUP SPECIALS AT 188BET FILLIES' NOVICE STAKES (PLUS 10 RACE) (5),1st,6,0.363636364
06/12/2018,Casterbridge,3,,73,9,Eric Alston,Jason Hart,4075,THIRSK,4YO+,100% RACING UK PROFITS BACK TO RACING HANDICAP (5),1st,6,0.04
06/12/2018,Danglydontask,5,,58,7,David Arbuthnot,J F Egan,3752,LINGFIELD,4YO+,INJURED JOCKEYS FUND HANDICAP (5),1st,16,0.0625
06/12/2018,Glamorous Dream,1,,60,8,Ronald Harris,David Probert,3493,SALISBURY,3YO,MOLSON COORS HANDICAP (6),1st,7,0.0625
06/12/2018,Ablaze,4,,58,3,Laura Mongan,David Probert,4722,SALISBURY,4YO+,ROA/RACING POST OWNERS' JACKPOT HANDICAP (5),1st,12,0.2
06/12/2018,Briyouni,10,,68,9,Ralph Beckett,Charlotte Bennett,4787,SALISBURY,4YO+,SHADWELL STUD RACING EXCELLENCE APPRENTICE HANDICAP (WHIPS SHALL BE CARRIED BUT NOT USED) (5),1st,6,0.05
06/12/2018,Pilot Wings,3,,0,1,Roger Charlton,Kieran Shoemark,4787,SALISBURY,3YO+,DEE WILKS AGAINST THE ODDS CONFINED NOVICE STAKES (NO MORE THAN FOUR FLAT RUNS) (DIV II) (5),1st,7,0.533333333
06/12/2018,Howman,1,,0,2,Roger Varian,Andrea Atzeni,3752,LINGFIELD,3YO+,"MICHAEL WALLER MEMORIAL ""CONFINED"" NOVICE STAKES (NO MORE THAN FOUR FLAT RUNS) (5)",1st,9,1.1
06/12/2018,Orsay,10,,0,7,Colin Teague,Nathan Evans,4852,THIRSK,3YO+,WATCH RACING UK ON BT TV CONFINED NOVICE STAKES (NO MORE THAN FOUR FLAT RUNS) (5),1st,8,0.006666667
06/12/2018,Double Legend,10,,0,3,Amanda Perrett,Pat Dobbs,9704,SALISBURY,3YO,SORVIO INSURANCE BROKERS MAIDEN STAKES (PLUS 10 RACE) (3),1st,12,0.0125
06/12/2018,Wufud,5,,0,7,Charles Hills,Jim Crowley,4787,SALISBURY,3YO+,DEE WILKS AGAINST THE ODDS CONFINED NOVICE STAKES (NO MORE THAN FOUR FLAT RUNS) (DIV I) (5),1st,7,1.25
06/12/2018,Multigifted,6,,68,4,Michael Madgwick,Liam Keniry,4722,SALISBURY,4YO+,ROA/RACING POST OWNERS' JACKPOT HANDICAP (5),1st,12,0.071428571
06/12/2018,Jurz,2,,0,4,Roger Varian,Jim Crowley,4787,SALISBURY,3YO+,DEE WILKS AGAINST THE ODDS CONFINED NOVICE STAKES (NO MORE THAN FOUR FLAT RUNS) (DIV II) (5),1st,7,0.363636364
06/12/2018,Lean On Pete,11,,58,11,Ollie Pears,Andrew Mullen,3398,THIRSK,4YO+,WATCH RACING UK IN STUNNING HD HANDICAP (6),1st,12,0.03030303
06/12/2018,Outofthequestion,3,,59,1,Alan King,Martin Harley,4722,SALISBURY,4YO+,ROA/RACING POST OWNERS' JACKPOT HANDICAP (5),1st,12,0.571428571
06/12/2018,Rocksette,3,,54,3,Philip Hide,David Egan,3752,LINGFIELD,4YO+,188BET MOBILE BET10 GET20 FILLIES' HANDICAP (5),1st,10,0.333333333
06/12/2018,Our Secret,11,,0,9,Lawrence Mullaney,Ben Curtis,4528,THIRSK,2YO,RACING TO SCHOOL NOVICE AUCTION STAKES (5),1st,6,0.01
06/12/2018,Lucifugous,4,3,60,3,David O'Meara,Martin Harley,3493,SALISBURY,3YO,MOLSON COORS HANDICAP (6),1st,7,0.222222222
06/12/2018,Pumaflor,15,6,63,6,Philip Kirby,Paddy Aspell,3398,THIRSK,4YO+,WATCH RACING UK IN STUNNING HD HANDICAP (6),1st,12,0.025
06/12/2018,Meandmyshadow,15,10,61,14,Alan Brown,Paul Hanagan,4075,THIRSK,4YO+,100% RACING UK PROFITS BACK TO RACING HANDICAP (5),1st,6,0.02
06/12/2018,Imperial Focus,5,5,67,2,Simon Waugh,Connor Beasley,3398,THIRSK,4YO+,WATCH RACING UK IN STUNNING HD HANDICAP (6),1st,12,0.04
06/12/2018,Zarjaz,3,3,80,11,Kevin Ryan,Tom Queally,4852,THIRSK,3YO+,WATCH RACING UK ON BT TV CONFINED NOVICE STAKES (NO MORE THAN FOUR FLAT RUNS) (5),1st,8,0.25
06/12/2018,Soaring Spirits,1,8,53,2,Dean Ivory,Robert Winston,3105,LINGFIELD (A.W),4YO+,188BET CASH BACK IF BRAZIL WIN HANDICAP (6),1st,8,0.111111111
06/12/2018,Avocadeau,7,7,56,6,Stuart Kittow,Martin Dwyer,4722,SALISBURY,4YO+,ROA/RACING POST OWNERS' JACKPOT HANDICAP (5),1st,12,0.083333333
06/12/2018,Dock Of The Bay,5,4,68,7,Mick Channon,George Downing,4722,SALISBURY,4YO+,ROA/RACING POST OWNERS' JACKPOT HANDICAP (5),1st,12,0.071428571
06/12/2018,Al Khan,10,9,66,8,Kevin Ryan,Ben Robinson,4075,THIRSK,4YO+,FOLLOW @RACING_UK ON TWITTER NOW HANDICAP (5),1st,8,0.071428571
06/12/2018,Prince Elzaam,4,2,0,11,David O'Meara,Daniel Tudhope,4528,THIRSK,2YO,RACING TO SCHOOL NOVICE AUCTION STAKES (5),1st,6,0.083333333
06/12/2018,You Never Can Tell,1,2,0,6,Richard Spencer,Graham Lee,4528,THIRSK,2YO,RACING TO SCHOOL NOVICE AUCTION STAKES (5),1st,6,0.125
06/12/2018,Topmeup,8,4,54,6,Gay Kelleway,Gina Mangan,3105,LINGFIELD (A.W),4YO+,188BET CASH BACK IF BRAZIL WIN HANDICAP (6),1st,8,0.05
06/12/2018,Erastus,3,3,53,3,Ruth Carr,James Sullivan,3398,THIRSK,3YO,SUBSCRIBE TO RACING UK ON YOUTUBE HANDICAP (DIV I) (6),1st,6,0.166666667
06/12/2018,Epsom Secret,2,4,55,12,Pat Phelan,Paddy Bradley,3105,LINGFIELD (A.W),4YO+,188BET CASH BACK IF BRAZIL WIN HANDICAP (6),1st,8,0.142857143
06/12/2018,Magic Groove,9,2,0,2,Kevin Ryan,Shane Gray,4528,THIRSK,2YO,RACING TO SCHOOL NOVICE AUCTION STAKES (5),1st,6,0.03030303
06/12/2018,Bookmaker,4,8,51,7,John Bridger,Kieran O'Neill,3105,LINGFIELD (A.W),4YO+,188BET CASH BACK IF BRAZIL WIN HANDICAP (6),1st,8,0.083333333
06/12/2018,Tigershark,5,3,0,1,Bryan Smart,Graham Lee,4852,THIRSK,3YO+,WATCH RACING UK ON BT TV CONFINED NOVICE STAKES (NO MORE THAN FOUR FLAT RUNS) (5),1st,8,0.083333333
06/12/2018,King Calypso,3,7,66,1,Denis Coakley,Jason Watson,3752,LINGFIELD,4YO+,INJURED JOCKEYS FUND HANDICAP (5),1st,16,0.111111111
06/12/2018,Exclusive Waters,7,8,61,12,Nigel Tinkler,Lewis Edmunds,3398,THIRSK,4YO+,WATCH RACING UK IN STUNNING HD HANDICAP (6),1st,12,0.04
06/12/2018,Iconic Code,7,3,71,4,Keith Dalgleish,Phillip Makin,4075,THIRSK,3YO+,WATCH ROYAL ASCOT HERE @THIRSKRACES TUESDAY 19TH JUNE FILLIES' HANDICAP (5),1st,12,0.153846154
06/12/2018,Working Together,8,3,46,2,Antony Brittain,Cam Hardie,3398,THIRSK,3YO,SUBSCRIBE TO RACING UK ON YOUTUBE HANDICAP (DIV I) (6),1st,6,0.02
06/12/2018,Charlie Alpha,9,4,35,1,Roger Ingram,Rhiain Ingram,3752,LINGFIELD,3YO+,"MICHAEL WALLER MEMORIAL ""CONFINED"" NOVICE STAKES (NO MORE THAN FOUR FLAT RUNS) (5)",1st,9,0.01
06/12/2018,King's Slipper,2,3,0,4,Clive Cox,Hector Crouch,4787,SALISBURY,3YO+,DEE WILKS AGAINST THE ODDS CONFINED NOVICE STAKES (NO MORE THAN FOUR FLAT RUNS) (DIV I) (5),1st,7,0.125
06/12/2018,Case Key,2,5,69,7,Michael Appleby,Silvestre De Sousa,4075,THIRSK,4YO+,100% RACING UK PROFITS BACK TO RACING HANDICAP (5),1st,6,0.125
06/12/2018,Mysterial,14,8,59,15,Sharon Watt,Phil Dennis,3398,THIRSK,4YO+,WATCH RACING UK IN STUNNING HD HANDICAP (6),1st,12,0.015151515
06/12/2018,Freddy With A Y,9,8,53,4,J R Jenkins,Kieren Fox,3105,LINGFIELD (A.W),4YO+,188BET CASH BACK IF BRAZIL WIN HANDICAP (6),1st,8,0.071428571
06/12/2018,Canford Dancer,5,2,0,11,Richard Hughes,Shane Kelly,5111,SALISBURY,2YO,BATHWICK CAR & VAN HIRE NOVICE AUCTION STAKES (PLUS 10 RACE) (4),1st,6,0.02
06/12/2018,Born In Thorne,4,5,0,5,Ivan Furtado,David Nolan,4852,THIRSK,3YO+,WATCH RACING UK ON BT TV CONFINED NOVICE STAKES (NO MORE THAN FOUR FLAT RUNS) (5),1st,8,0.025
